customerID,Customer_Segment,expected_lifetime_months,CLV,churn_probability,clv_percentile,retention_opportunity_score,intervention_roi_score,portfolio_bucket,lifetime_stage
ID-002026,Stable Value Seekers,89.0,6242.45,0.07004310344827586,0.8987647309385205,0.7772400380498931,0.0629522710247886,GROW,Established
ID-002027,High Value Loyalists,78.0,2805.42,0.21428571428571427,0.3210279710350703,0.29512079398997404,0.06879170807894364,HARVEST,Established
ID-002028,Stable Value Seekers,99.0,7018.45,0.07004310344827586,0.9720289649297175,0.8738588767312949,0.0680839253452927,GROW,Established
ID-002029,Stable Value Seekers,93.0,6599.98,0.07004310344827586,0.9386625017748119,0.8217556738665962,0.06574683471483057,GROW,Established
ID-002030,Low Engagement Churn Risk,65.0,2374.19,0.35386168601716306,0.24747976714468267,0.20538950012108342,0.08757360765695232,HARVEST,Established
ID-002031,Stable Value Seekers,84.0,3235.76,0.07004310344827586,0.400823512707653,0.4028806358914084,0.02807492276508345,HARVEST,Established
ID-002032,At-Risk New Customers,87.0,1533.81,0.11290322580645161,0.09555587107766576,0.18217124957014857,0.010788566089413877,HARVEST,Established
ID-002033,At-Risk New Customers,92.0,3820.41,0.11290322580645161,0.5012068720715604,0.45375167952372936,0.056587872653240695,HARVEST,Established
ID-002034,Stable Value Seekers,84.0,3533.16,0.07004310344827586,0.45264801930995313,0.43990955679843013,0.031704872042184216,HARVEST,Established
ID-002035,High Value Loyalists,81.0,6382.32,0.21428571428571427,0.917222774385915,0.6713987017623353,0.19654773736841036,GROW,Established
ID-002036,Low Engagement Churn Risk,55.0,4322.62,0.35386168601716306,0.58384211273605,0.3739468033364632,0.20659935438060126,RETAIN,Mature
ID-002037,High Value Loyalists,99.0,1509.46,0.21428571428571427,0.09129632258980548,0.15879013969249034,0.01956349769781546,HARVEST,Established
ID-002038,Stable Value Seekers,96.0,5867.28,0.07004310344827586,0.8441005253443135,0.7305280667765663,0.05912342041743574,GROW,Established
ID-002039,High Value Loyalists,79.0,5365.32,0.21428571428571427,0.7625301718017891,0.5644137057589549,0.16339932252895478,GROW,Established
ID-002040,Low Engagement Churn Risk,75.0,4190.14,0.35386168601716306,0.5609825358511997,0.36248605210086665,0.19851022596248916,RETAIN,Established
ID-002041,High Value Loyalists,99.0,4072.22,0.21428571428571427,0.5418145676558285,0.42838391388877667,0.11610312164053467,HARVEST,Established
ID-002042,Low Engagement Churn Risk,85.0,1773.97,0.35386168601716306,0.1399971603010081,0.15346489182828602,0.04953963118172977,HARVEST,Established
ID-002043,Low Engagement Churn Risk,73.0,1905.3,0.35386168601716306,0.16143688768990486,0.16482615737607362,0.05712632926331313,HARVEST,Established
ID-002044,At-Risk New Customers,92.0,1446.37,0.11290322580645161,0.08036348147096407,0.17178596452023115,0.009073296295108847,HARVEST,Established
ID-002045,Stable Value Seekers,101.0,6915.75,0.07004310344827586,0.9653556722987363,0.8610718216635374,0.06761650721920028,GROW,Established
ID-002046,Stable Value Seekers,96.0,3430.78,0.07004310344827586,0.4336220360641772,0.4271623445507473,0.03037223312949517,HARVEST,Established
ID-002047,At-Risk New Customers,78.0,1725.79,0.11290322580645161,0.13048416867812013,0.20497279375911404,0.014732083560432917,HARVEST,Established
ID-002048,At-Risk New Customers,80.0,2697.21,0.11290322580645161,0.30228595768848504,0.3203487498797768,0.034129059739022506,HARVEST,Established
ID-002049,Low Engagement Churn Risk,78.0,4385.45,0.35386168601716306,0.593781059207724,0.3793821822625844,0.21011636673630213,RETAIN,Established
ID-002050,High Value Loyalists,84.0,2431.92,0.21428571428571427,0.2585545932131194,0.25582984413032545,0.055404555688525585,HARVEST,Established
ID-002051,High Value Loyalists,86.0,1959.69,0.21428571428571427,0.17052392446400683,0.20615282872946375,0.03654084095657289,HARVEST,Established
ID-002052,Stable Value Seekers,104.0,6553.53,0.07004310344827586,0.9344739457617492,0.8159722395151128,0.06545345525270872,GROW,Established
ID-002053,Stable Value Seekers,104.0,4355.69,0.07004310344827586,0.5889535709214824,0.5423217905363341,0.041252135894284864,HARVEST,Established
ID-002054,Low Engagement Churn Risk,70.0,3028.17,0.35386168601716306,0.3616356666193383,0.2619648480457171,0.12796900671385975,HARVEST,Established
ID-002055,Low Engagement Churn Risk,63.0,1038.13,0.35386168601716306,0.010506886270055374,0.08980789311752654,0.0037179844903123763,HARVEST,Established
ID-002056,Low Engagement Churn Risk,57.0,2028.87,0.35386168601716306,0.18514837427232714,0.17551611080438484,0.06551691588334242,HARVEST,Mature
ID-002057,At-Risk New Customers,84.0,3086.77,0.11290322580645161,0.37214255288939374,0.3666169525792944,0.04201609468106058,HARVEST,Established
ID-002058,Low Engagement Churn Risk,75.0,1574.46,0.35386168601716306,0.10407496805338634,0.13620542263283097,0.03682814366755367,HARVEST,Established
ID-002059,Low Engagement Churn Risk,78.0,1411.62,0.35386168601716306,0.07440011358795967,0.12211824923907681,0.026327349634103853,HARVEST,Established
ID-002060,Low Engagement Churn Risk,78.0,3642.67,0.35386168601716306,0.4713900326565384,0.3151248090532211,0.16680687172752823,HARVEST,Established
ID-002061,High Value Loyalists,93.0,3534.19,0.21428571428571427,0.45293198920914385,0.37178495872683104,0.09705685483053082,HARVEST,Established
ID-002062,Low Engagement Churn Risk,65.0,878.23,0.35386168601716306,0.0019877892943348007,0.07597505704738841,0.0007034024711401794,HARVEST,Established
ID-002063,Low Engagement Churn Risk,69.0,2431.36,0.35386168601716306,0.25827062331392875,0.21033523644459687,0.09139207821457045,HARVEST,Established
ID-002064,High Value Loyalists,107.0,6847.77,0.21428571428571427,0.9596762743149226,0.7203624838565079,0.20564491592462628,GROW,Established
ID-002065,Low Engagement Churn Risk,93.0,4139.62,0.35386168601716306,0.5521794689762886,0.3581156025807704,0.19539515787601125,RETAIN,Established
ID-002066,Low Engagement Churn Risk,63.0,4609.42,0.35386168601716306,0.6353116569643618,0.39875766878308994,0.22481245407976658,RETAIN,Established
ID-002067,High Value Loyalists,71.0,2330.45,0.21428571428571427,0.24023853471532017,0.24515553976015533,0.05147968601042575,HARVEST,Established
ID-002068,High Value Loyalists,85.0,4796.81,0.21428571428571427,0.667471248047707,0.5046083566164951,0.14302955315308005,HARVEST,Established
ID-002069,Low Engagement Churn Risk,73.0,3284.96,0.35386168601716306,0.4094845946329689,0.28417956958699775,0.14490090905487693,HARVEST,Established
ID-002070,At-Risk New Customers,81.0,2811.56,0.11290322580645161,0.32187988073264234,0.3339301467857472,0.03634127685691123,HARVEST,Established
ID-002071,High Value Loyalists,116.0,1975.37,0.21428571428571427,0.17464148800227175,0.20780231224699866,0.0374231760004868,HARVEST,Established
ID-002072,High Value Loyalists,84.0,1454.73,0.21428571428571427,0.08242226324009655,0.15303272687905373,0.01766191355144926,HARVEST,Established
ID-002073,At-Risk New Customers,98.0,4637.17,0.11290322580645161,0.6395002129774244,0.5507586033271434,0.07220163694906405,HARVEST,Established
ID-002074,At-Risk New Customers,101.0,3739.67,0.11290322580645161,0.4864404373136448,0.4441621562514246,0.054920694535411506,HARVEST,Established
ID-002075,Stable Value Seekers,99.0,6470.81,0.07004310344827586,0.9260258412608263,0.8056728705257757,0.06486172379520873,GROW,Established
ID-002076,At-Risk New Customers,72.0,2698.69,0.11290322580645161,0.30242794263808037,0.320524530093339,0.034145090297847784,HARVEST,Established
ID-002077,At-Risk New Customers,72.0,3941.14,0.11290322580645161,0.5220786596620758,0.46809083167465027,0.05894436480055694,HARVEST,Established
ID-002078,At-Risk New Customers,87.0,3489.89,0.11290322580645161,0.4444128922334233,0.4144956821003682,0.050175649123128434,HARVEST,Established
ID-002079,Low Engagement Churn Risk,40.0,725.32,0.35386168601716306,0.0004259548487860287,0.0627469209405415,0.00015072910095860985,HARVEST,Mature
ID-002080,Low Engagement Churn Risk,60.0,3302.85,0.35386168601716306,0.41232429362487577,0.28572722085213076,0.14590576972793434,HARVEST,Mature
ID-002081,At-Risk New Customers,99.0,5231.41,0.11290322580645161,0.7398835723413318,0.6213367344806533,0.08353524203853746,GROW,Established
ID-002082,Low Engagement Churn Risk,78.0,1312.29,0.35386168601716306,0.055090160442993044,0.11352528109119177,0.01949429705731354,HARVEST,Established
ID-002083,Stable Value Seekers,81.0,4191.06,0.07004310344827586,0.5611245208007951,0.5218239046959744,0.039302902857814306,HARVEST,Established
ID-002084,High Value Loyalists,102.0,2174.76,0.21428571428571427,0.21198352974584694,0.2287774728695297,0.04542504208839577,HARVEST,Established
ID-002085,Low Engagement Churn Risk,73.0,2611.65,0.35386168601716306,0.2870935680817833,0.2259319970142354,0.10159141404610304,HARVEST,Established
ID-002086,Low Engagement Churn Risk,73.0,4063.6,0.35386168601716306,0.5406786880590657,0.3515391660701269,0.19132547215012877,RETAIN,Established
ID-002087,High Value Loyalists,79.0,3865.58,0.21428571428571427,0.5085900894505182,0.40664607753269166,0.10898359059653961,HARVEST,Established
ID-002088,At-Risk New Customers,104.0,1771.03,0.11290322580645161,0.13921624307823371,0.2103459673142177,0.015717962928187678,HARVEST,Established
ID-002089,At-Risk New Customers,78.0,4790.31,0.11290322580645161,0.6661933835013488,0.5689471046142471,0.0752153820082168,HARVEST,Established
ID-002090,Stable Value Seekers,108.0,7728.41,0.07004310344827586,0.9981541956552605,0.9622551534197589,0.069913817583612,GROW,Established
ID-002091,Low Engagement Churn Risk,75.0,3624.83,0.35386168601716306,0.46911827346301294,0.3135814832527754,0.16600298318908233,HARVEST,Established
ID-002092,At-Risk New Customers,72.0,1194.87,0.11290322580645161,0.03450234275166832,0.1419152052561161,0.003895425794543198,HARVEST,Established
ID-002093,Stable Value Seekers,99.0,5812.26,0.07004310344827586,0.8341615788726395,0.7236775918999546,0.05842726576155341,GROW,Established
ID-002094,At-Risk New Customers,87.0,3763.28,0.11290322580645161,0.490274030952719,0.44696632573939976,0.05535351962369408,HARVEST,Established
ID-002095,At-Risk New Customers,95.0,3232.02,0.11290322580645161,0.39968763311089023,0.3838683552954483,0.045126023093165026,HARVEST,Established
ID-002096,Low Engagement Churn Risk,73.0,2090.15,0.35386168601716306,0.19608121539116855,0.1808174003251983,0.06938562947461341,HARVEST,Established
ID-002097,High Value Loyalists,71.0,4227.23,0.21428571428571427,0.5665199488854181,0.4446904470554276,0.12139713190401816,HARVEST,Established
ID-002098,Stable Value Seekers,103.0,6438.55,0.07004310344827586,0.9223342325713474,0.8016562162269846,0.064603152065881,GROW,Established
ID-002099,At-Risk New Customers,103.0,1259.24,0.11290322580645161,0.04642907851767713,0.1495604568419256,0.005241992735866773,HARVEST,Established
ID-002100,Stable Value Seekers,104.0,6483.25,0.07004310344827586,0.9270197359079938,0.8072217601561837,0.06493133926079697,GROW,Established
ID-002101,Stable Value Seekers,96.0,2553.4,0.07004310344827586,0.2788584410052534,0.3179208024343963,0.019532110630755894,HARVEST,Established
ID-002102,High Value Loyalists,77.0,1370.14,0.21428571428571427,0.0671588811585972,0.14413414200990335,0.014391188819699398,HARVEST,Established
ID-002103,High Value Loyalists,74.0,4259.19,0.21428571428571427,0.5717733920204459,0.4480525320822399,0.12252286971866697,HARVEST,Established
ID-002104,Stable Value Seekers,96.0,4457.68,0.07004310344827586,0.6071276444696863,0.5550204443470509,0.04252510440789828,HARVEST,Established
ID-002105,Low Engagement Churn Risk,63.0,1193.69,0.35386168601716306,0.03436035780207298,0.10326527885280289,0.012158814143994527,HARVEST,Established
ID-002106,Low Engagement Churn Risk,65.0,1972.22,0.35386168601716306,0.17393156325429504,0.17061535931361985,0.06154771622476569,HARVEST,Established
ID-002107,At-Risk New Customers,89.0,4041.0,0.11290322580645161,0.5364191395712055,0.4799512452735152,0.060563451241910295,HARVEST,Established
ID-002108,Low Engagement Churn Risk,63.0,4803.17,0.35386168601716306,0.668749112594065,0.4155188444465625,0.23664468850501746,RETAIN,Established
ID-002109,At-Risk New Customers,93.0,4022.52,0.11290322580645161,0.5328695158313219,0.4777563680122793,0.06016268727127828,HARVEST,Established
ID-002110,At-Risk New Customers,104.0,2155.93,0.11290322580645161,0.2085758909555587,0.2560606998818435,0.023548890914337272,HARVEST,Established
ID-002111,Low Engagement Churn Risk,55.0,2931.34,0.35386168601716306,0.34275166832315773,0.25358815313219946,0.12128668323802805,HARVEST,Mature
ID-002112,High Value Loyalists,78.0,3581.13,0.21428571428571427,0.4613091012352691,0.37672288961414535,0.0988519502647005,HARVEST,Established
ID-002113,Stable Value Seekers,116.0,5887.07,0.07004310344827586,0.8477921340337924,0.7329920961805675,0.05938199214676347,GROW,Established
ID-002114,At-Risk New Customers,79.0,5159.0,0.11290322580645161,0.7266789720289649,0.6127365687617088,0.08204440006778636,GROW,Established
ID-002115,At-Risk New Customers,72.0,2486.93,0.11290322580645161,0.26742865256282833,0.29537370710419775,0.0301935575474161,HARVEST,Established
ID-002116,Low Engagement Churn Risk,73.0,5821.22,0.35386168601716306,0.8348715036206162,0.5035896309456502,0.2954290378788753,RETAIN,Established
ID-002117,At-Risk New Customers,87.0,3866.97,0.11290322580645161,0.508874059349709,0.4592816300260641,0.05745352282980585,HARVEST,Established
ID-002118,High Value Loyalists,79.0,6325.59,0.21428571428571427,0.9099815419565526,0.6654308956430908,0.19499604470497553,GROW,Established
ID-002119,At-Risk New Customers,97.0,5275.85,0.11290322580645161,0.7476927445690756,0.6266148917041018,0.0844169227739279,GROW,Established
ID-002120,High Value Loyalists,87.0,1587.68,0.21428571428571427,0.10705665199488854,0.1670186218826422,0.022940711141761827,HARVEST,Established
ID-002121,Stable Value Seekers,91.0,4795.6,0.07004310344827586,0.6669033082493255,0.5970944623460448,0.04671197740970491,HARVEST,Established
ID-002122,Stable Value Seekers,76.0,3409.94,0.07004310344827586,0.4307823370722703,0.4245675808933756,0.03017333179924307,HARVEST,Established
ID-002123,Low Engagement Churn Risk,73.0,3766.19,0.35386168601716306,0.4911259406502911,0.325810437016845,0.17379065340527716,HARVEST,Established
ID-002124,Stable Value Seekers,99.0,6006.51,0.07004310344827586,0.865398267783615,0.7478634287734885,0.06061518039432647,GROW,Established
ID-002125,At-Risk New Customers,87.0,3564.03,0.11290322580645161,0.45818543234417153,0.4233013206365173,0.05173061332918066,HARVEST,Established
ID-002126,At-Risk New Customers,84.0,1308.01,0.11290322580645161,0.054238250745420984,0.15535288996045798,0.006123673471257207,HARVEST,Established
ID-002127,High Value Loyalists,105.0,7618.03,0.21428571428571427,0.9968763311089025,0.8013912577223523,0.21361635666619339,GROW,Established
ID-002128,High Value Loyalists,107.0,4513.42,0.21428571428571427,0.6167826210421695,0.47479667715002694,0.1321677045090363,HARVEST,Established
ID-002129,Low Engagement Churn Risk,83.0,2108.62,0.35386168601716306,0.2001277864546358,0.18241522698070453,0.07081755593372019,HARVEST,Established
ID-002130,Stable Value Seekers,104.0,5559.38,0.07004310344827586,0.7938378531875622,0.69219180333584,0.05560286687197364,GROW,Established
ID-002131,Stable Value Seekers,99.0,6601.77,0.07004310344827586,0.9389464716740026,0.8219785446413896,0.06576672484785578,GROW,Established
ID-002132,Low Engagement Churn Risk,85.0,5242.01,0.35386168601716306,0.7422973164844526,0.4534825829144763,0.2626705799372041,RETAIN,Established
ID-002133,Stable Value Seekers,111.0,7816.83,0.07004310344827586,0.9985801505040466,0.9732642226416784,0.0699436527831498,GROW,Established
ID-002134,At-Risk New Customers,96.0,1289.01,0.11290322580645161,0.05139855175351413,0.15309625208364608,0.005803062294751595,HARVEST,Established
ID-002135,High Value Loyalists,76.0,4860.5,0.21428571428571427,0.6785460741161436,0.5113083314399515,0.14540273016774505,HARVEST,Established
ID-002136,Low Engagement Churn Risk,73.0,3790.97,0.35386168601716306,0.495243504188556,0.3279541373158945,0.17524770138121037,HARVEST,Established
ID-002137,High Value Loyalists,89.0,1757.29,0.21428571428571427,0.1367315064603152,0.18486102618169167,0.029299608527210398,HARVEST,Established
ID-002138,At-Risk New Customers,88.0,5557.47,0.11290322580645161,0.7932699133891807,0.6600630158550366,0.08956273215684299,GROW,Established
ID-002139,At-Risk New Customers,80.0,2998.54,0.11290322580645161,0.35524634388754794,0.3561378389018674,0.04010845818085219,HARVEST,Established
ID-002140,Stable Value Seekers,101.0,5240.22,0.07004310344827586,0.7417293766860713,0.6524535706637316,0.05195302746184766,GROW,Established
ID-002141,High Value Loyalists,79.0,2332.08,0.21428571428571427,0.24052250461451086,0.24532701030438886,0.051540536703109464,HARVEST,Established
ID-002142,At-Risk New Customers,77.0,5109.14,0.11290322580645161,0.7167400255572909,0.6068146758912961,0.08092226095001671,GROW,Established
ID-002143,At-Risk New Customers,73.0,2632.3,0.11290322580645161,0.2912111316200483,0.31263936227010003,0.03287867615065061,HARVEST,Established
ID-002144,At-Risk New Customers,100.0,3286.33,0.11290322580645161,0.4099105494817549,0.3903187765106932,0.04628022332858523,HARVEST,Established
ID-002145,High Value Loyalists,92.0,6553.64,0.21428571428571427,0.9346869231861422,0.6894209923378508,0.20029005496845903,GROW,Established
ID-002146,Stable Value Seekers,104.0,6212.47,0.07004310344827586,0.8939372426522788,0.7735072638441348,0.06261413876336004,GROW,Established
ID-002147,High Value Loyalists,84.0,3826.6,0.21428571428571427,0.5020587817691324,0.4025455120024932,0.10758402466481409,HARVEST,Established
ID-002148,High Value Loyalists,84.0,3274.28,0.21428571428571427,0.40607695584268066,0.3444432966705492,0.08701649053771728,HARVEST,Established
ID-002149,Low Engagement Churn Risk,70.0,2181.33,0.35386168601716306,0.21368734914099105,0.18870531772904564,0.07561576564756928,HARVEST,Established
ID-002150,High Value Loyalists,76.0,3704.93,0.21428571428571427,0.4801930995314497,0.3897462352436621,0.10289852132816778,HARVEST,Established
ID-002151,At-Risk New Customers,96.0,2202.08,0.11290322580645161,0.21695300298168393,0.261541954514205,0.02449469388502883,HARVEST,Established
ID-002152,Stable Value Seekers,116.0,7843.95,0.07004310344827586,0.9988641204032372,0.9766409016430181,0.06996354291617501,GROW,Established
ID-002153,At-Risk New Customers,74.0,1633.74,0.11290322580645161,0.11401391452506035,0.19403997709803333,0.012872538736700362,HARVEST,Established
ID-002154,At-Risk New Customers,87.0,5834.05,0.11290322580645161,0.8378531875621185,0.6929125371165433,0.09459632762798112,GROW,Established
ID-002155,At-Risk New Customers,79.0,2587.94,0.11290322580645161,0.28311798949311373,0.30737070667981714,0.03196493429760961,HARVEST,Established
ID-002156,Low Engagement Churn Risk,73.0,1617.69,0.35386168601716306,0.11174215533153485,0.13994521940151186,0.03954126748480865,HARVEST,Established
ID-002157,Low Engagement Churn Risk,70.0,1143.34,0.35386168601716306,0.025699275876757063,0.09890953591264369,0.009093989091169461,HARVEST,Established
ID-002158,High Value Loyalists,84.0,2018.95,0.21428571428571427,0.18216669033082494,0.2123867823805555,0.039035719356605346,HARVEST,Established
ID-002159,High Value Loyalists,87.0,4091.71,0.21428571428571427,0.5452222064461167,0.43043419665387594,0.11683332995273929,HARVEST,Established
ID-002160,High Value Loyalists,80.0,3842.17,0.21428571428571427,0.504756495811444,0.4041834238882087,0.10816210624530942,HARVEST,Established
ID-002161,Stable Value Seekers,116.0,2417.0,0.07004310344827586,0.2557148942212126,0.30093780037751067,0.01791106478920131,HARVEST,Established
ID-002162,Stable Value Seekers,104.0,7246.59,0.07004310344827586,0.9833877608973449,0.9022643172683762,0.06887953066630109,GROW,Established
ID-002163,Stable Value Seekers,116.0,6827.85,0.07004310344827586,0.9581144398693738,0.8501274970242394,0.06710930882705743,GROW,Established
ID-002164,High Value Loyalists,54.0,3508.4,0.21428571428571427,0.4478205310237115,0.36907193704843655,0.09596154236222389,HARVEST,Mature
ID-002165,Low Engagement Churn Risk,63.0,4640.16,0.35386168601716306,0.6407780775237825,0.40141696447287134,0.22674681087540208,RETAIN,Established
ID-002166,Stable Value Seekers,116.0,5859.0,0.07004310344827586,0.8425386908987648,0.7294971338071308,0.0590140246857971,GROW,Established
ID-002167,Stable Value Seekers,89.0,4579.76,0.07004310344827586,0.6292772966065597,0.5702204802055889,0.044076534783864633,HARVEST,Established
ID-002168,At-Risk New Customers,89.0,3846.53,0.11290322580645161,0.5058923754082068,0.45685396275227286,0.05711688109447496,HARVEST,Established
ID-002169,High Value Loyalists,90.0,6294.13,0.21428571428571427,0.9065739031662644,0.6621214089427305,0.19426583639277092,GROW,Established
ID-002170,High Value Loyalists,110.0,6599.16,0.21428571428571427,0.9385205168252165,0.6942095439780415,0.20111153931968925,GROW,Established
ID-002171,Stable Value Seekers,99.0,5502.73,0.07004310344827586,0.7839698991906858,0.6851383790944722,0.0549116847493476,GROW,Established
ID-002172,Low Engagement Churn Risk,63.0,4150.67,0.35386168601716306,0.5538832883714326,0.35907153027667427,0.19599807427984567,RETAIN,Established
ID-002173,Stable Value Seekers,111.0,6210.13,0.07004310344827586,0.8936532727530881,0.7732159132223378,0.06259424863033483,GROW,Established
ID-002174,At-Risk New Customers,89.0,4095.05,0.11290322580645161,0.5459321311940935,0.4863707861809721,0.061637498683204096,HARVEST,Established
ID-002175,Low Engagement Churn Risk,78.0,2117.15,0.35386168601716306,0.2026125230725543,0.18315315125636605,0.07169680902264541,HARVEST,Established
ID-002176,High Value Loyalists,76.0,4891.81,0.21428571428571427,0.68323157745279,0.5146020386423762,0.14640676659702642,HARVEST,Established
ID-002177,At-Risk New Customers,92.0,2009.45,0.11290322580645161,0.18060485588527617,0.23866320955576967,0.020390870825756986,HARVEST,Established
ID-002178,High Value Loyalists,99.0,6125.56,0.21428571428571427,0.8837143262814142,0.6443884091627013,0.1893673556317316,GROW,Established
ID-002179,Stable Value Seekers,104.0,2876.72,0.07004310344827586,0.33501348857021157,0.35817699176747725,0.02346538443649111,HARVEST,Established
ID-002180,High Value Loyalists,89.0,5869.37,0.21428571428571427,0.8446684651426949,0.6174380786552224,0.18100038538772031,GROW,Established
ID-002181,At-Risk New Customers,99.0,3926.22,0.11290322580645161,0.5195229305693596,0.4663187770892801,0.05865581474170189,HARVEST,Established
ID-002182,Low Engagement Churn Risk,85.0,2161.53,0.35386168601716306,0.20928581570353544,0.18699243371285595,0.07405823160433031,HARVEST,Established
ID-002183,Low Engagement Churn Risk,83.0,2633.11,0.35386168601716306,0.29149510151923896,0.22778848645804503,0.10314894808934201,HARVEST,Established
ID-002184,High Value Loyalists,84.0,1947.57,0.21428571428571427,0.16796819537129065,0.20487784529626712,0.03599318472241942,HARVEST,Established
ID-002185,High Value Loyalists,92.0,3693.28,0.21428571428571427,0.47806332528751955,0.3885206942373303,0.1024421411330399,HARVEST,Established
ID-002186,At-Risk New Customers,84.0,6455.09,0.11290322580645161,0.9240380519664916,0.7666737153805038,0.10432687683492646,GROW,Established
ID-002187,At-Risk New Customers,96.0,4231.88,0.11290322580645161,0.5669459037342042,0.5026221420064547,0.06401002138934563,HARVEST,Established
ID-002188,Low Engagement Churn Risk,47.0,3713.7,0.35386168601716306,0.48147096407780776,0.32126956418806724,0.170374127116882,HARVEST,Mature
ID-002189,Stable Value Seekers,84.0,1400.35,0.07004310344827586,0.07227033934402953,0.1743559159117282,0.005062038854915861,HARVEST,Established
ID-002190,High Value Loyalists,107.0,2730.72,0.21428571428571427,0.3079653556722987,0.28726260401804427,0.06599257621549258,HARVEST,Established
ID-002191,High Value Loyalists,72.0,3608.66,0.21428571428571427,0.46656254437029676,0.37961895346859276,0.0999776880793493,HARVEST,Established
ID-002192,Stable Value Seekers,104.0,5834.02,0.07004310344827586,0.8377112026125231,0.7263869036650413,0.05867589242436853,GROW,Established
ID-002193,Low Engagement Churn Risk,63.0,3636.49,0.35386168601716306,0.47053812295896635,0.31459018161786484,0.16650541352561102,HARVEST,Established
ID-002194,High Value Loyalists,112.0,2806.53,0.21428571428571427,0.32116995598466563,0.2952375622746975,0.0688221334252855,HARVEST,Established
ID-002195,High Value Loyalists,83.0,5041.92,0.21428571428571427,0.7069430640352122,0.5303931082097975,0.1514877994361169,GROW,Established
ID-002196,Stable Value Seekers,111.0,2152.28,0.07004310344827586,0.20814993610677268,0.26797782747062837,0.014579467507478688,HARVEST,Established
ID-002197,Low Engagement Churn Risk,70.0,2850.57,0.35386168601716306,0.32883714326281416,0.2466007974762579,0.11636286594004681,HARVEST,Established
ID-002198,Stable Value Seekers,99.0,2640.46,0.07004310344827586,0.29277296606559705,0.3287605396709979,0.020506727148991172,HARVEST,Established
ID-002199,High Value Loyalists,89.0,3032.22,0.21428571428571427,0.3620616214681244,0.318979394868604,0.07758463317174093,HARVEST,Established
ID-002200,Stable Value Seekers,111.0,4422.92,0.07004310344827586,0.6010222916370864,0.5506925180164252,0.04209746654785627,HARVEST,Established
ID-002201,Stable Value Seekers,104.0,4410.49,0.07004310344827586,0.5980406076955843,0.5491448734741444,0.04188862015109157,HARVEST,Established
ID-002202,Low Engagement Churn Risk,63.0,2730.16,0.35386168601716306,0.3078233707227034,0.23618421341618703,0.10892689695942205,HARVEST,Established
ID-002203,High Value Loyalists,84.0,1274.59,0.21428571428571427,0.04912679255998864,0.13408260182492496,0.010527169834283279,HARVEST,Established
ID-002204,Stable Value Seekers,101.0,5257.34,0.07004310344827586,0.7448530455771688,0.6545851615377336,0.052171818925124964,GROW,Established
ID-002205,Stable Value Seekers,103.0,1400.3,0.07004310344827586,0.07198636944483884,0.1743496904710915,0.005042148721890651,HARVEST,Established
ID-002206,High Value Loyalists,99.0,4836.66,0.21428571428571427,0.6744285105778788,0.5088004432347198,0.14452039512383116,HARVEST,Established
ID-002207,Low Engagement Churn Risk,67.0,5476.52,0.35386168601716306,0.7792134033792418,0.4737698773910748,0.2757337686869503,RETAIN,Established
ID-002208,At-Risk New Customers,85.0,4906.4,0.11290322580645161,0.6857873065455061,0.5827351620415676,0.07742759912610553,HARVEST,Established
ID-002209,Stable Value Seekers,104.0,1856.78,0.07004310344827586,0.1533437455629703,0.23118547330780068,0.010740671833613222,HARVEST,Established
ID-002210,Stable Value Seekers,108.0,5451.71,0.07004310344827586,0.7745279000425955,0.6787859394687956,0.05425033782625938,GROW,Established
ID-002211,High Value Loyalists,96.0,1646.48,0.21428571428571427,0.11557574897060911,0.17320418507339808,0.02476623192227338,HARVEST,Established
ID-002212,At-Risk New Customers,86.0,5839.39,0.11290322580645161,0.8388470822092858,0.693546771130342,0.09470854153975808,GROW,Established
ID-002213,Stable Value Seekers,84.0,4816.82,0.07004310344827586,0.6708788868379951,0.5997365393522552,0.04699043927205784,HARVEST,Established
ID-002214,At-Risk New Customers,92.0,2008.25,0.11290322580645161,0.18032088598608548,0.23852068505828677,0.020358809708106423,HARVEST,Established
ID-002215,At-Risk New Customers,69.0,3754.07,0.11290322580645161,0.4889961664063609,0.44587245022121885,0.05520924459426655,HARVEST,Established
ID-002216,At-Risk New Customers,77.0,1970.65,0.11290322580645161,0.17350560840550902,0.23405491747049065,0.019589342884492954,HARVEST,Established
ID-002217,Stable Value Seekers,104.0,1968.96,0.07004310344827586,0.17251171375834162,0.2451528719202745,0.012083255812814876,HARVEST,Established
ID-002218,Low Engagement Churn Risk,55.0,3318.25,0.35386168601716306,0.4154479625159733,0.2870594639758339,0.14701111646829748,HARVEST,Mature
ID-002219,Stable Value Seekers,103.0,6911.08,0.07004310344827586,0.9650717023995457,0.8604903655080706,0.06759661708617506,GROW,Established
ID-002220,At-Risk New Customers,76.0,5811.81,0.11290322580645161,0.8340195939230441,0.6902710830965277,0.09416350253969853,GROW,Established
ID-002221,Low Engagement Churn Risk,70.0,5275.72,0.35386168601716306,0.7475507596194804,0.4563988112066862,0.2645295721823603,RETAIN,Established
ID-002222,At-Risk New Customers,82.0,1123.91,0.11290322580645161,0.022859576884850207,0.1334872566382966,0.0025809199708701847,HARVEST,Established
ID-002223,Stable Value Seekers,103.0,4695.87,0.07004310344827586,0.6512849637938378,0.5846771984521063,0.045618020093318376,HARVEST,Established
ID-002224,At-Risk New Customers,76.0,1365.67,0.11290322580645161,0.06588101661223911,0.16220119206450917,0.007438179294930221,HARVEST,Established
